Name,team,salary,position,years,height,weight,bloodType,throw.by,batting.by,birth.place,birth.day,背番号,打率,試合,打席数,打数,安打,本塁打,打点,盗塁,四球,死球,三振,犠打,併殺打,出塁率,長打率,OPS,RC27,XR27,防御率,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
小野　泰己,Tigers,1800,投手,2,186,73,A型,右,右,福岡,1994-05-30,28,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,7,7,0,0,0.5,573,126.1,133,10,81,3,96,71,67,1.69,4.58
髙橋　遥人,Tigers,1200,投手,1,180,78,A型,左,左,静岡,1995-11-07,29,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,2,3,0,0,0.4,150,34.2,34,4,14,0,27,18,14,1.38,4.19
石崎　剛,Tigers,1800,投手,4,183,92,O型,右,右,茨城,1990-09-09,30,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0,0,0,1,0,65,15,10,2,10,1,23,7,7,1.33,3.99
山崎　憲晴,Tigers,1000,内野手,10,176,80,O型,右,右,静岡,1986-12-13,32,0.222,32,22,18,4,0,2,0,1,0,4,3,0,0.263,0.278,0.541,2.27,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
糸原　健斗,Tigers,1600,内野手,2,175,78,O型,右,左,島根,1992-11-11,33,0.286,143,637,531,152,1,35,6,86,7,73,9,5,0.39,0.362,0.752,5.67,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
谷川　昌希,Tigers,840,投手,1,175,79,O型,右,右,福岡,1992-10-06,34,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82,1,1,0,0,0.5,62,12.2,17,2,7,2,11,12,11,1.89,5.09
才木　浩人,Tigers,600,投手,2,189,80,A型,右,右,兵庫,1998-11-07,35,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,6,10,0,1,0.375,368,82,81,12,38,5,85,46,42,1.45,4.52
浜地　真澄,Tigers,500,投手,2,185,89,O型,右,右,福岡,1998-05-25,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
森越　祐人,Tigers,1000,内野手,8,178,72,A型,右,右,愛知,1988-08-11,37,0.125,16,39,32,4,0,1,0,5,0,7,2,1,0.243,0.125,0.368,0.17,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
マテオ,Tigers,19000,投手,3,188,107,不明,右,右,ドミニカ共和国,1984-04-18,38,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,0,1,0,4,0,73,14.2,19,2,11,1,13,11,11,2.05,5.37
長坂　拳弥,Tigers,720,捕手,2,173,78,B型,右,右,群馬,1994-04-28,39,0.125,9,9,8,1,0,0,0,0,0,1,1,0,0.125,0.25,0.375,0.44,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
福永　春吾,Tigers,680,投手,2,185,93,O型,右,左,大阪,1994-05-14,40,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0,0,0,0,0,13,2,6,1,2,0,0,5,5,4,12.62
髙橋　聡文,Tigers,7000,投手,17,176,89,A型,左,左,福井,1983-05-29,41,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,0,0,0,2,0,66,13.2,19,1,5,0,8,6,6,1.76,3.78
竹安　大知,Tigers,840,投手,3,183,83,O型,右,右,静岡,1994-09-27,42,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0,0,0,0,0,27,8,5,0,1,0,2,2,2,0.75,3
守屋　功輝,Tigers,700,投手,4,184,87,A型,右,右,岡山,1993-11-25,43,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,0,0,0,0,0,26,4.2,9,1,3,0,2,6,6,2.57,6.98
梅野　隆太郎,Tigers,2500,捕手,5,173,78,A型,右,右,福岡,1991-06-17,44,0.259,132,455,386,100,8,47,5,39,1,67,28,6,0.328,0.396,0.724,4.42,4.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
藤谷　洸介,Tigers,700,投手,2,194,92,A型,右,右,山口,1996-02-12,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
秋山　拓巳,Tigers,4100,投手,9,188,95,A型,右,左,香川,1991-04-26,46,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,5,10,0,0,0.333,437,105,111,8,18,4,89,46,45,1.23,3.04
山本　翔也,Tigers,900,投手,5,183,93,O型,左,左,福井,1988-10-12,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,0,0,17,3,4,2,4,0,1,5,5,2.67,15.12
モレノ,Tigers,5700,投手,1,185,81,不明,右,右,ベネズエラ,1987-07-21,48,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,0,0,0,3,0,28,6.2,8,0,3,0,6,2,2,1.65,2.22
今成　亮太,Tigers,3000,内野手,13,178,79,O型,右,左,埼玉,1987-10-06,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
青柳　晃洋,Tigers,1300,投手,3,183,83,B型,右,右,神奈川,1993-12-11,50,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,1,1,0,0,0.5,93,21.2,23,1,6,0,22,8,8,1.34,2.52
伊藤　隼太,Tigers,1800,外野手,7,177,84,O型,右,左,愛知,1989-05-08,51,0.247,96,172,150,37,1,13,0,20,0,41,2,1,0.335,0.34,0.675,4.29,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小豆畑　眞也,Tigers,650,捕手,6,182,79,A型,右,右,岐阜,1988-07-22,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島田　海吏,Tigers,800,外野手,1,175,72,AB型,右,左,熊本,1996-02-06,53,0.2,12,37,35,7,0,1,0,1,0,7,1,0,0.222,0.286,0.508,1.51,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
メッセンジャー,Tigers,35000,投手,9,198,121,不明,右,右,アメリカ,1981-08-13,54,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,11,7,0,0,0.611,728,173.2,160,13,58,4,149,74,70,1.26,3.41
陽川　尚将,Tigers,850,内野手,5,180,85,O型,右,右,大阪,1991-07-17,55,0.252,75,299,274,69,6,48,5,17,7,76,0,7,0.311,0.412,0.723,4.41,4.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
飯田　優也,Tigers,2000,投手,6,186,86,A型,左,左,兵庫,1990-11-27,56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,16,3,5,1,2,0,3,4,4,2.33,7.45
岡﨑　太一,Tigers,1700,捕手,14,180,77,O型,右,右,奈良,1983-06-20,57,0,6,13,11,0,0,0,0,0,0,2,2,0,0,0,0,-2.15,-1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒木　郁也,Tigers,1000,内野手,8,183,74,B型,右,左,東京,1988-04-25,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
小宮山　慎二,Tigers,850,捕手,15,178,84,A型,右,右,神奈川,1985-11-26,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
中谷　将大,Tigers,3800,外野手,8,187,93,A型,右,右,福岡,1993-01-05,60,0.23,77,246,222,51,5,26,0,17,2,65,1,5,0.287,0.342,0.629,3.11,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
望月　惇志,Tigers,500,投手,3,190,89,AB型,右,右,神奈川,1997-08-02,61,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0,0,0,0,0,190,44,46,7,17,2,40,24,21,1.43,4.67
植田　海,Tigers,550,内野手,4,175,70,O型,右,両,滋賀,1996-04-19,62,0.192,104,243,198,38,0,1,19,25,2,55,18,5,0.289,0.197,0.486,2.1,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
板山　祐太郎,Tigers,850,外野手,3,180,79,B型,右,左,神奈川,1994-03-27,63,0.257,20,39,35,9,1,3,0,3,0,14,0,4,0.308,0.343,0.651,2.18,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桑原　謙太朗,Tigers,4500,投手,11,184,85,O型,右,右,三重,1985-10-29,64,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,5,3,0,32,0.625,239,57,52,6,12,4,65,19,17,1.12,2.94
緒方　凌介,Tigers,750,外野手,6,176,74,O型,右,左,大阪,1990-08-25,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
牧　丈一郎,Tigers,480,投手,1,181,81,A型,右,左,京都,1999-09-23,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
岩崎　優,Tigers,4500,投手,5,185,89,B型,左,左,静岡,1991-06-19,67,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,1,3,0,10,0.25,275,62,66,8,25,4,70,37,34,1.47,3.85
俊介,Tigers,5000,外野手,9,178,76,A型,右,右,福岡,1987-08-17,68,0.224,87,200,183,41,2,21,1,11,0,29,6,4,0.268,0.295,0.563,2.41,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
島本　浩也,Tigers,950,投手,8,176,74,B型,左,左,奈良,1993-02-14,69,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,8,2,2,0,2,0,2,2,2,2,4.12
伊藤　和雄,Tigers,700,投手,7,186,96,A型,右,右,埼玉,1989-12-13,92,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,0,1,0,0,0,92,21.1,15,1,10,1,25,14,13,1.17,2.79
西田　直斗,Tigers,500,内野手,7,186,83,O型,右,左,大阪,1993-04-26,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
原口　文仁,Tigers,2000,捕手,9,182,92,AB型,右,右,埼玉,1992-03-03,94,0.315,82,124,111,35,2,19,0,8,5,27,0,1,0.387,0.387,0.774,6.08,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
歳内　宏明,Tigers,1150,投手,7,184,88,B型,右,右,兵庫,1993-07-19,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ドリス,Tigers,12500,投手,3,195,109,不明,右,右,ドミニカ共和国,1988-01-10,98,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,1,7,32,4,0.125,229,53.2,50,4,17,2,56,22,17,1.25,3.01
ナバーロ,Tigers,3300,内野手,1,183,95,不明,左,左,アメリカ,1986-05-14,99,0.276,66,225,203,56,3,25,0,20,1,55,0,5,0.342,0.374,0.717,4.55,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石井　将希,Tigers,300,投手,1,180,82,AB型,左,左,群馬,1995-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
横田　慎太郎,Tigers,870,外野手,5,187,89,O型,左,左,鹿児島,1995-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宮本　秀明,DeNA,750,内野手,1,178,81,O型,右,左,熊本,1996-07-24,00,0.16,21,25,25,4,2,2,4,0,0,8,0,1,0.16,0.4,0.56,1.83,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
桑原　将志,DeNA,8500,外野手,7,174,78,B型,右,右,大阪,1993-07-21,1,0.261,127,421,379,99,9,26,17,32,3,71,7,3,0.324,0.422,0.746,5.08,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ロペス,DeNA,23000,内野手,6,183,103,不明,右,右,ベネズエラ,1983-11-24,2,0.288,110,459,441,127,26,77,0,16,1,58,0,12,0.314,0.517,0.831,5.54,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
梶谷　隆幸,DeNA,12800,外野手,12,180,85,A型,右,左,島根,1988-08-28,3,0.268,41,137,127,34,8,18,5,8,2,21,0,1,0.321,0.52,0.841,5.99,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
荒波　翔,DeNA,3000,外野手,8,179,80,A型,右,左,神奈川,1986-01-25,4,0,11,13,11,0,0,0,0,2,0,4,0,0,0.154,0,0.154,-1.93,-1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
倉本　寿彦,DeNA,7300,内野手,4,180,82,B型,右,左,神奈川,1991-01-07,5,0.232,85,235,228,53,1,14,1,6,0,51,0,5,0.251,0.276,0.527,1.85,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石川　雄洋,DeNA,5500,内野手,14,183,78,O型,右,左,静岡,1986-07-10,7,0.23,41,91,74,17,0,7,5,11,0,19,4,1,0.322,0.243,0.565,2.74,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
神里　和毅,DeNA,1250,外野手,1,178,81,A型,右,左,沖縄,1994-01-17,8,0.251,86,273,247,62,5,21,15,19,3,68,4,4,0.312,0.393,0.705,3.95,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大和,DeNA,10000,内野手,13,177,69,A型,右,両,鹿児島,1987-11-05,9,0.244,113,435,394,96,2,27,10,24,5,73,9,0,0.293,0.335,0.628,3.48,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
戸柱　恭孝,DeNA,3800,捕手,3,179,87,A型,右,左,鹿児島,1990-04-11,10,0.179,25,59,56,10,1,6,0,2,0,9,1,3,0.207,0.268,0.475,0.85,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
東　克樹,DeNA,1500,投手,1,170,76,B型,左,左,三重,1995-11-29,11,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,11,5,0,0,0.688,626,154,130,13,42,2,155,45,42,1.12,3.02
阪口　皓亮,DeNA,600,投手,1,186,77,O型,右,左,大阪,1999-08-15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
石田　健大,DeNA,6000,投手,4,180,85,O型,左,左,広島,1993-03-01,14,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,3,7,0,0,0.3,408,92.1,95,16,34,5,87,62,51,1.4,4.63
井納　翔一,DeNA,8500,投手,6,188,94,A型,右,右,東京,1986-05-01,15,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,6,3,1,8,0.667,256,61,60,5,16,2,44,27,24,1.25,3.53
加賀　繁,DeNA,3100,投手,9,182,84,B型,右,右,埼玉,1985-04-13,16,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,0,0,0,1,0,43,10,14,2,0,0,9,9,9,1.4,3.92
三嶋　一輝,DeNA,2100,投手,6,176,80,A型,右,両,福岡,1990-05-07,17,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97,7,2,0,15,0.778,292,68,61,8,31,2,82,30,30,1.35,3.38
山﨑　康晃,DeNA,15000,投手,4,178,85,O型,右,右,東京,1992-10-02,19,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2,4,37,3,0.333,226,56.1,40,5,18,1,63,18,17,1.03,2.89
須田　幸太,DeNA,3600,投手,8,176,72,AB型,右,右,茨城,1986-07-31,20,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59,0,0,0,2,0,44,10.2,10,3,3,0,4,9,9,1.22,6.59
今永　昇太,DeNA,8400,投手,3,177,80,A型,左,左,福岡,1993-09-01,21,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,4,11,0,4,0.267,402,84.2,108,18,38,4,80,77,64,1.72,5.27
熊原　健人,DeNA,1300,投手,3,178,85,O型,右,左,宮城,1993-10-19,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
大河,DeNA,615,内野手,2,174,75,B型,右,右,大阪,1998-04-05,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
齋藤　俊介,DeNA,950,投手,1,176,83,A型,右,右,千葉,1994-01-07,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
筒香　嘉智,DeNA,35000,外野手,9,185,97,A型,右,左,和歌山,1991-11-26,25,0.295,139,580,495,146,38,89,0,80,2,107,0,10,0.393,0.596,0.989,8.33,8.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
濵口　遥大,DeNA,4750,投手,2,173,80,B型,左,左,佐賀,1995-03-16,26,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,4,5,0,1,0.444,416,94.2,92,9,48,3,97,42,41,1.48,3.86
福地　元春,DeNA,750,投手,4,182,94,O型,左,左,沖縄,1990-06-21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
伊藤　光,DeNA,5500,捕手,11,180,83,B型,右,右,愛知,1989-04-23,29,0.195,47,151,128,25,1,11,1,18,3,29,0,5,0.305,0.258,0.562,2.4,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
飯塚　悟史,DeNA,850,投手,4,188,85,A型,右,左,新潟,1996-10-11,30,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1,6,0,0,0.143,198,43.2,52,8,23,1,34,24,23,1.72,5.39
柴田　竜拓,DeNA,2300,内野手,3,167,68,O型,右,左,岡山,1993-12-16,31,0.219,113,265,224,49,3,13,2,30,5,45,6,3,0.324,0.286,0.61,3.36,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
乙坂　智,DeNA,2100,外野手,7,182,83,O型,右,左,神奈川,1994-01-06,33,0.204,73,109,93,19,0,7,3,12,0,22,2,0,0.29,0.226,0.516,2.18,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
平田　真吾,DeNA,1500,投手,5,182,80,A型,右,右,山口,1989-08-29,34,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66,0,0,0,0,0,116,25.2,35,3,6,0,27,19,19,1.6,3.24
三上　朋也,DeNA,8750,投手,5,190,90,AB型,右,右,岐阜,1989-04-10,35,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,1,1,0,25,0.5,239,56,55,3,20,3,40,19,19,1.34,3.41
狩野　行寿,DeNA,700,内野手,2,180,80,B型,右,右,埼玉,1994-07-31,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
楠本　泰史,DeNA,700,外野手,1,180,77,A型,右,左,大阪,1995-07-07,37,0.205,56,82,73,15,0,2,2,6,3,19,0,0,0.293,0.247,0.539,2.62,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山下　幸輝,DeNA,1140,内野手,4,173,72,B型,右,左,千葉,1993-01-31,38,0.222,21,65,63,14,1,3,1,0,0,13,2,1,0.222,0.302,0.524,1.92,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
嶺井　博希,DeNA,1900,捕手,5,175,85,B型,右,右,沖縄,1991-06-04,39,0.177,91,230,209,37,5,25,0,6,8,56,6,9,0.228,0.282,0.51,1.37,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
飛雄馬,DeNA,750,内野手,7,181,88,B型,右,右,大阪,1991-03-17,40,0.143,4,8,7,1,0,0,0,1,0,3,0,0,0.25,0.143,0.393,-0.53,-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
櫻井　周斗,DeNA,550,投手,1,178,80,A型,左,左,埼玉,1999-06-25,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
バリオス,DeNA,2000,投手,7,185,85,不明,右,右,ベネズエラ,1988-10-11,42,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,2,5,0,0,0.286,228,54,52,1,12,2,39,23,20,1.19,2.69
進藤　拓也,DeNA,850,投手,2,186,90,O型,右,右,秋田,1992-07-16,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
佐野　恵太,DeNA,700,内野手,2,178,84,A型,右,左,岡山,1994-11-28,44,0.23,73,130,126,29,5,14,1,3,0,26,0,3,0.246,0.381,0.627,2.94,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
綾部　翔,DeNA,570,投手,3,189,90,O型,右,右,茨城,1997-04-25,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
田中　健二朗,DeNA,6100,投手,11,179,75,B型,左,左,愛知,1989-09-18,46,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57,1,1,0,0,0.5,54,12.1,14,2,6,0,14,9,9,1.62,4.17
砂田　毅樹,DeNA,4200,投手,5,179,78,B型,左,左,北海道,1995-07-20,47,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61,0,2,0,24,0,227,52.1,44,4,25,5,44,22,21,1.32,3.81
京山　将弥,DeNA,560,投手,2,182,75,B型,右,右,滋賀,1998-07-04,48,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64,6,6,0,0,0.5,267,59,67,10,33,1,42,38,37,1.69,5.63
赤間　謙,DeNA,1150,投手,3,180,80,AB型,右,右,福島,1990-11-14,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
山本　祐大,DeNA,500,捕手,1,180,78,A型,右,右,大阪,1998-09-11,50,1,2,1,1,1,1,2,0,0,0,0,0,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
宮﨑　敏郎,DeNA,8000,内野手,6,172,85,B型,右,右,佐賀,1988-12-12,51,0.318,142,590,551,175,28,71,0,38,1,45,0,16,0.363,0.532,0.894,6.8,6.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
